"id","car_model_id","car_generation_id","name","created_at","updated_at"
"2450","1807",NULL,"Brevis",NULL,NULL
"2463","1819",NULL,"Corolla Rumion",NULL,NULL
"2472","1827",NULL,"Curren",NULL,NULL
"2475","1829",NULL,"Duet",NULL,NULL
"2479","1832",NULL,"FJ Cruiser",NULL,NULL
"2480","1833",NULL,"Fortuner",NULL,NULL
"2481","1834",NULL,"FunCargo",NULL,NULL
"2482","1835",NULL,"Gaia",NULL,NULL
"2483","1836",NULL,"Granvia",NULL,NULL
"2484","1837",NULL,"GT 86",NULL,NULL
"2486","1839",NULL,"HiAce",NULL,NULL
"2490","1843",NULL,"Innova",NULL,NULL
"2492","1845",NULL,"iQ",NULL,NULL
"2510","1855",NULL,"TR8",NULL,NULL
"2515","1858",NULL,"390",NULL,NULL
"2516","1859",NULL,"400",NULL,NULL
"2519","1861",NULL,"450",NULL,NULL
"2520","1862",NULL,"Cerbera",NULL,NULL
"2521","1863",NULL,"Chimaera",NULL,NULL
"2522","1864",NULL,"Griffith",NULL,NULL
"2523","1865",NULL,"S-Series",NULL,NULL
"2524","1866",NULL,"Sagaris",NULL,NULL
"2525","1867",NULL,"Tamora",NULL,NULL
"2560","1887",NULL,"Ventora",NULL,NULL
"2561","1888",NULL,"Viceroy",NULL,NULL
"2570","1894",NULL,"W8 Twin Turbo",NULL,NULL
"2573","1896",NULL,"260 LM",NULL,NULL
"2575","1898",NULL,"400 GT",NULL,NULL
"2585","1906",NULL,"Fox",NULL,NULL
"2591","1910",NULL,"Golf Sportsvan",NULL,NULL
"2596","1914",NULL,"Lupo",NULL,NULL
"2598","1916",NULL,"Passat (North America)",NULL,NULL
"2608","1922",NULL,"Routan",NULL,NULL
"2622","1932",NULL,"Vento",NULL,NULL
"2637","1940",NULL,"460",NULL,NULL
"2657","1954",NULL,"S70",NULL,NULL
"2659","1956",NULL,"S90",NULL,NULL
"2661","1958",NULL,"V50",NULL,NULL
"2676","1970",NULL,"SEi & Sport",NULL,NULL
"2678","1972",NULL,"GT",NULL,NULL
"2680","1974",NULL,"Pickup X3",NULL,NULL
"2682","1976",NULL,"SUV X3",NULL,NULL
"2684","1978",NULL,"Florida",NULL,NULL
"2694","1986",NULL,"2160",NULL,NULL
"2696","1988",NULL,"3101",NULL,NULL
"2701","1992",NULL,"2101",NULL,NULL
"2705","1996",NULL,"2105",NULL,NULL
"2707","1998",NULL,"2107",NULL,NULL
"2712","2002",NULL,"2110",NULL,NULL
"2736","2020",NULL,"13 «Чайка»",NULL,NULL
"2738","2022",NULL,"21 «Волга»",NULL,NULL
"2740","2024",NULL,"2308 «Атаман»",NULL,NULL
"2839","4","238","AC Cobra Mk VI",NULL,NULL
"2840","7","4","Acura EL II",NULL,NULL
"2841","9","6","Acura Integra III Седан",NULL,NULL
"2842","9","6","Acura Integra III Купе",NULL,NULL
"2843","10","9","Acura Legend II Седан",NULL,NULL
"2844","10","9","Acura Legend II Купе",NULL,NULL
"2845","11","11","Acura MDX III",NULL,NULL
"2846","13","14","Acura RDX II",NULL,NULL
"2847","14","16","Acura RL II",NULL,NULL
"2848","18","18","Acura TL IV",NULL,NULL
"2849","19","22","Acura TSX II Универсал 5 дв.",NULL,NULL
"2850","19","22","Acura TSX II Седан",NULL,NULL
"2851","23","5496","Alfa Romeo 147 Хэтчбек 5 дв.",NULL,NULL
"2852","23","5496","Alfa Romeo 147 Хэтчбек 3 дв.",NULL,NULL
"2853","25","5497","Alfa Romeo 156 Универсал 5 дв.",NULL,NULL
"2854","25","5497","Alfa Romeo 156 Седан",NULL,NULL
"2855","26","5498","Alfa Romeo 159 Универсал 5 дв.",NULL,NULL
"2856","26","5498","Alfa Romeo 159 Седан",NULL,NULL
"2857","28","27","Alfa Romeo 166 I Рестайлинг",NULL,NULL
"2858","29","29","Alfa Romeo 33 II Хэтчбек 5 дв.",NULL,NULL
"2859","29","29","Alfa Romeo 33 II Универсал 5 дв.",NULL,NULL
"2860","33","5499","Alfa Romeo 8C Competizione Родстер",NULL,NULL
"2861","33","5499","Alfa Romeo 8C Competizione Купе",NULL,NULL
"2862","35","5500","Alfa Romeo Alfasud Универсал 3 дв.",NULL,NULL
"2863","35","5500","Alfa Romeo Alfasud Хэтчбек 3 дв.",NULL,NULL
"2864","35","5500","Alfa Romeo Alfasud Хэтчбек 5 дв.",NULL,NULL
"2865","36","5501","Alfa Romeo Alfetta Купе",NULL,NULL
"2866","36","5501","Alfa Romeo Alfetta Седан",NULL,NULL
"2867","40","34","Alfa Romeo Giulietta II",NULL,NULL
"2868","47","36","Alfa Romeo Spider III",NULL,NULL
"2869","56","5502","Aro 10 Внедорожник 3 дв.",NULL,NULL
"2870","56","5502","Aro 10 Внедорожник открытый",NULL,NULL
"2871","59","5503","Asia Rocsta Внедорожник 3 дв.",NULL,NULL
"2872","59","5503","Asia Rocsta Внедорожник открытый",NULL,NULL
"2873","62","5504","Aston Martin DB7 Кабриолет",NULL,NULL
"2874","62","5504","Aston Martin DB7 Купе",NULL,NULL
"2875","63","42","Aston Martin DB9 I Рестайлинг Купе",NULL,NULL
"2876","63","42","Aston Martin DB9 I Рестайлинг Кабриолет",NULL,NULL
"2877","64","5505","Aston Martin DBS Купе",NULL,NULL
"2878","64","5505","Aston Martin DBS Кабриолет",NULL,NULL
"2879","65","5506","Aston Martin Lagonda Универсал 5 дв.",NULL,NULL
"2880","65","5506","Aston Martin Lagonda Седан",NULL,NULL
"2881","67","46","Aston Martin Rapide I S",NULL,NULL
"2882","69","48","Aston Martin V12 Vanquish II Родстер",NULL,NULL
"2883","69","48","Aston Martin V12 Vanquish II Купе",NULL,NULL
"2884","70","5507","Aston Martin V12 Vantage Родстер",NULL,NULL
"2885","70","5507","Aston Martin V12 Vantage Купе",NULL,NULL
"2886","72","241","Aston Martin V8 Vantage III Рестайлинг Купе",NULL,NULL
"2887","72","241","Aston Martin V8 Vantage III Рестайлинг Родстер",NULL,NULL
"2888","73","5508","Aston Martin V8 Zagato Купе",NULL,NULL
"2889","73","5508","Aston Martin V8 Zagato Кабриолет",NULL,NULL
"2890","74","52","Aston Martin Virage II Купе",NULL,NULL
"2891","74","52","Aston Martin Virage II Кабриолет",NULL,NULL
"2892","75","2469","Audi 100 IV (C4) Седан",NULL,NULL
"2893","75","2469","Audi 100 IV (C4) Универсал 5 дв.",NULL,NULL
"2894","76","245","Audi 200 II (C3) Седан",NULL,NULL
"2895","76","245","Audi 200 II (C3) Универсал 5 дв.",NULL,NULL
"2896","78","54","Audi 80 V (B4) Универсал 5 дв.",NULL,NULL
"2897","78","54","Audi 80 V (B4) Седан",NULL,NULL
"2898","79","247","Audi 90 II (B3)",NULL,NULL
"2899","80","5509","Audi A1 Хэтчбек 5 дв.",NULL,NULL
"2900","80","5509","Audi A1 Хэтчбек 3 дв.",NULL,NULL
"2901","82","59","Audi A3 III (8V) Седан",NULL,NULL
"2902","82","59","Audi A3 III (8V) Кабриолет",NULL,NULL
"2903","82","59","Audi A3 III (8V) Хэтчбек 5 дв.",NULL,NULL
"2904","82","59","Audi A3 III (8V) Хэтчбек 3 дв.",NULL,NULL
"2905","83","249","Audi A4 allroad IV (B8) Рестайлинг",NULL,NULL
"2906","84","62","Audi A4 IV (B8) Рестайлинг Седан",NULL,NULL
"2907","84","62","Audi A4 IV (B8) Рестайлинг Универсал 5 дв.",NULL,NULL
"2908","85","67","Audi A5 I Рестайлинг Купе",NULL,NULL
"2909","85","67","Audi A5 I Рестайлинг Лифтбек",NULL,NULL
"2910","85","67","Audi A5 I Рестайлинг Кабриолет",NULL,NULL
"2911","86","69","Audi A6 allroad III (C7)",NULL,NULL
"2912","87","251","Audi A6 IV (C7) Седан",NULL,NULL
"2913","87","251","Audi A6 IV (C7) Универсал 5 дв.",NULL,NULL
"2914","89","72","Audi A8 III (D4) Рестайлинг",NULL,NULL
"2915","91","256","Audi Coupe II (B3)",NULL,NULL
"2916","94","258","Audi Q5 I Рестайлинг",NULL,NULL
"2917","97","76","Audi R8 I Рестайлинг Купе",NULL,NULL
"2918","97","76","Audi R8 I Рестайлинг Родстер",NULL,NULL
"2919","101","78","Audi RS4 III (B8)",NULL,NULL
"2920","102","5510","Audi RS5 Купе",NULL,NULL
"2921","102","5510","Audi RS5 Кабриолет",NULL,NULL
"2922","103","81","Audi RS6 III (C7)",NULL,NULL
"2923","105","5511","Audi S1 Хэтчбек 5 дв.",NULL,NULL
"2924","105","5511","Audi S1 Хэтчбек 3 дв.",NULL,NULL
"2925","106","5512","Audi S2 Универсал 5 дв.",NULL,NULL
"2926","106","5512","Audi S2 Купе",NULL,NULL
"2927","107","86","Audi S3 III (8V) Кабриолет",NULL,NULL
"2928","107","86","Audi S3 III (8V) Седан",NULL,NULL
"2929","107","86","Audi S3 III (8V) Хэтчбек 5 дв.",NULL,NULL
"2930","107","86","Audi S3 III (8V) Хэтчбек 3 дв.",NULL,NULL
"2931","108","261","Audi S4 IV (B8) Рестайлинг Седан",NULL,NULL
"2932","108","261","Audi S4 IV (B8) Рестайлинг Универсал 5 дв.",NULL,NULL
"2933","109","89","Audi S5 I Рестайлинг Купе",NULL,NULL
"2934","109","89","Audi S5 I Рестайлинг Лифтбек",NULL,NULL
"2935","109","89","Audi S5 I Рестайлинг Кабриолет",NULL,NULL
"2936","110","91","Audi S6 IV (C7) Седан",NULL,NULL
"2937","110","91","Audi S6 IV (C7) Универсал 5 дв.",NULL,NULL
"2938","112","95","Audi S8 III (D4) Рестайлинг",NULL,NULL
"2939","114","99","Audi TT II (8J) Купе",NULL,NULL
"2940","114","99","Audi TT II (8J) Родстер",NULL,NULL
"2941","119","101","Austin Maxi II",NULL,NULL
"2942","120","5513","Austin Metro Хэтчбек 5 дв.",NULL,NULL
"2943","120","5513","Austin Metro Хэтчбек 3 дв.",NULL,NULL
"2944","122","5514","Austin Montego Универсал 5 дв.",NULL,NULL
"2945","122","5514","Austin Montego Седан",NULL,NULL
"2946","123","104","Austin Princess I",NULL,NULL
"2947","128","106","Bentley Arnage II",NULL,NULL
"2948","129","267","Bentley Azure II",NULL,NULL
"2949","130","108","Bentley Brooklands II",NULL,NULL
"2950","131","5515","Bentley Continental Купе",NULL,NULL
"2951","131","5515","Bentley Continental Кабриолет",NULL,NULL
"2952","133","111","Bentley Continental GT II Купе",NULL,NULL
"2953","133","111","Bentley Continental GT II Кабриолет",NULL,NULL
"2954","136","269","Bentley Mulsanne II",NULL,NULL
"2955","138","113","Bertone Freeclimber II",NULL,NULL
"2956","141","115","BMW 1er II (F20-F21) Хэтчбек 5 дв.",NULL,NULL
"2957","141","115","BMW 1er II (F20-F21) Хэтчбек 3 дв.",NULL,NULL
"2958","144","117","BMW 3er VI (F3x) Хэтчбек 5 дв.",NULL,NULL
"2959","144","117","BMW 3er VI (F3x) Седан",NULL,NULL
"2960","144","117","BMW 3er VI (F3x) Универсал 5 дв.",NULL,NULL
"2961","145","5516","BMW 4er Лифтбек",NULL,NULL
"2962","145","5516","BMW 4er Купе",NULL,NULL
"2963","145","5516","BMW 4er Кабриолет",NULL,NULL
"2964","146","124","BMW 5er VI (F1x) Рестайлинг Седан",NULL,NULL
"2965","146","124","BMW 5er VI (F1x) Рестайлинг Хэтчбек 5 дв.",NULL,NULL
"2966","146","124","BMW 5er VI (F1x) Рестайлинг Универсал 5 дв.",NULL,NULL
"2967","147","131","BMW 6er III (F06/F13/F12) Седан",NULL,NULL
"2968","147","131","BMW 6er III (F06/F13/F12) Купе",NULL,NULL
"2969","147","131","BMW 6er III (F06/F13/F12) Кабриолет",NULL,NULL
"2970","148","271","BMW 7er V (F01/F02/F04) Рестайлинг",NULL,NULL
"2971","149","134","BMW 8er E31",NULL,NULL
"2972","152","135","BMW X1 I (E84) Рестайлинг",NULL,NULL
"2973","153","137","BMW X3 II (F25) Рестайлинг",NULL,NULL
"2974","155","140","BMW X5 III (F15)",NULL,NULL
"2975","156","145","BMW X6 I (E71) Рестайлинг",NULL,NULL
"2976","158","5517","BMW Z3 Купе",NULL,NULL
"2977","158","5517","BMW Z3 Родстер",NULL,NULL
"2978","159","148","BMW Z4 II (E89)",NULL,NULL
"2979","161","150","BMW Alpina 3er VI (F30) Седан",NULL,NULL
"2980","161","150","BMW Alpina 3er VI (F30) Универсал 5 дв.",NULL,NULL
"2981","163","156","BMW Alpina 5er VI (F10/11) Седан",NULL,NULL
"2982","163","156","BMW Alpina 5er VI (F10/11) Универсал 5 дв.",NULL,NULL
"2983","164","162","BMW Alpina 6er III (F12/F13) Купе",NULL,NULL
"2984","164","162","BMW Alpina 6er III (F12/F13) Кабриолет",NULL,NULL
"2985","165","165","BMW Alpina 7er V (F01)",NULL,NULL
"2986","166","170","BMW Alpina 8er E31",NULL,NULL
"2987","167","171","BMW Alpina Roadster III (Z4)",NULL,NULL
"2988","173","174","Brilliance M1 (BS6) I Рестайлинг",NULL,NULL
"2989","174","176","Brilliance M2 (BS4) I Рестайлинг",NULL,NULL
"2990","177","178","Bristol Blenheim Series 3",NULL,NULL
"2991","184","5518","Bugatti EB 16.4 Veyron Тарга",NULL,NULL
"2992","184","5518","Bugatti EB 16.4 Veyron Купе",NULL,NULL
"2993","185","182","Buick Century VI",NULL,NULL
"2994","186","184","Buick Electra VI",NULL,NULL
"2995","188","186","Buick Excelle II Седан",NULL,NULL
"2996","188","186","Buick Excelle II Хэтчбек 5 дв.",NULL,NULL
"2997","189","188","Buick GL8 II",NULL,NULL
"2998","190","190","Buick LaCrosse II",NULL,NULL
"2999","191","193","Buick LeSabre VIII",NULL,NULL
"3000","193","197","Buick Park Avenue III",NULL,NULL
"3001","195","5519","Buick Reatta Купе",NULL,NULL
"3002","195","5519","Buick Reatta Кабриолет",NULL,NULL
"3003","196","201","Buick Regal V",NULL,NULL
"3004","198","204","Buick Riviera VIII",NULL,NULL
"3005","199","5520","Buick Roadmaster Универсал 5 дв.",NULL,NULL
"3006","199","5520","Buick Roadmaster Седан",NULL,NULL
"3007","200","5521","Buick Skylark Седан",NULL,NULL
"3008","200","5521","Buick Skylark Купе",NULL,NULL
"3009","204","5522","BYD F3 Хэтчбек 5 дв.",NULL,NULL
"3010","204","5522","BYD F3 Седан",NULL,NULL
"3011","208","5523","BYD G3 Седан",NULL,NULL
"3012","208","5523","BYD G3 Хэтчбек 5 дв.",NULL,NULL
"3013","216","5524","Cadillac ATS Купе",NULL,NULL
"3014","216","5524","Cadillac ATS Седан",NULL,NULL
"3015","220","212","Cadillac CTS III",NULL,NULL
"3016","221","215","Cadillac De Ville VIII",NULL,NULL
"3017","223","219","Cadillac Eldorado XI",NULL,NULL
"3018","224","222","Cadillac Escalade IV",NULL,NULL
"3019","225","226","Cadillac Fleetwood II",NULL,NULL
"3020","227","228","Cadillac Seville V",NULL,NULL
"3021","228","233","Cadillac Sixty Special X",NULL,NULL
"3022","229","234","Cadillac SRX II",NULL,NULL
"3023","233","5525","Callaway C12 Купе",NULL,NULL
"3024","233","5525","Callaway C12 Родстер",NULL,NULL
"3027","256","277","Chery Tiggo (T11) I Рестайлинг (FL)",NULL,NULL
"3028","259","5526","Chevrolet Astra Седан",NULL,NULL
"3029","259","5526","Chevrolet Astra Хэтчбек 5 дв.",NULL,NULL
"3030","261","280","Chevrolet Avalanche II",NULL,NULL
"3031","262","282","Chevrolet Aveo II Седан",NULL,NULL
"3032","262","282","Chevrolet Aveo II Хэтчбек 5 дв.",NULL,NULL
"3033","264","285","Chevrolet Blazer II Внедорожник 3 дв.",NULL,NULL
"3034","264","285","Chevrolet Blazer II Внедорожник 5 дв.",NULL,NULL
"3035","265","287","Chevrolet Blazer K5 III",NULL,NULL
"3036","267","289","Chevrolet Camaro V Рестайлинг Купе",NULL,NULL
"3037","267","289","Chevrolet Camaro V Рестайлинг Кабриолет",NULL,NULL
"3038","268","293","Chevrolet Caprice VI",NULL,NULL
"3039","269","297","Chevrolet Captiva I Рестайлинг 2",NULL,NULL
"3040","270","300","Chevrolet Cavalier III Седан",NULL,NULL
"3041","270","300","Chevrolet Cavalier III Купе",NULL,NULL
"3042","270","300","Chevrolet Cavalier III Кабриолет",NULL,NULL
"3043","276","303","Chevrolet Cobalt II",NULL,NULL
"3044","277","5527","Chevrolet Colorado Пикап Одинарная кабина",NULL,NULL
"3045","277","5527","Chevrolet Colorado Пикап Полуторная кабина",NULL,NULL
"3046","277","5527","Chevrolet Colorado Пикап Двойная кабина",NULL,NULL
"3047","278","5528","Chevrolet Corsa Хэтчбек 5 дв.",NULL,NULL
"3048","278","5528","Chevrolet Corsa Хэтчбек 3 дв.",NULL,NULL
"3049","278","5528","Chevrolet Corsa Универсал 5 дв.",NULL,NULL
"3050","278","5528","Chevrolet Corsa Седан",NULL,NULL
"3051","280","307","Chevrolet Corvette C7 Stingray Купе",NULL,NULL
"3052","280","307","Chevrolet Corvette C7 Stingray Кабриолет",NULL,NULL
"3053","282","311","Chevrolet Cruze I Рестайлинг Седан",NULL,NULL
"3054","282","311","Chevrolet Cruze I Рестайлинг Хэтчбек 5 дв.",NULL,NULL
"3055","282","311","Chevrolet Cruze I Рестайлинг Универсал 5 дв.",NULL,NULL
"3056","284","313","Chevrolet Equinox II",NULL,NULL
"3057","286","315","Chevrolet Express II",NULL,NULL
"3058","288","317","Chevrolet Impala IX",NULL,NULL
"3059","289","5529","Chevrolet Kalos Хэтчбек 5 дв.",NULL,NULL
"3060","289","5529","Chevrolet Kalos Хэтчбек 3 дв.",NULL,NULL
"3061","290","5530","Chevrolet Lacetti Седан",NULL,NULL
"3062","290","5530","Chevrolet Lacetti Хэтчбек 5 дв.",NULL,NULL
"3063","290","5530","Chevrolet Lacetti Универсал 5 дв.",NULL,NULL
"3064","295","322","Chevrolet Malibu VIII Рестайлинг",NULL,NULL
"3065","296","5531","Chevrolet Metro Седан",NULL,NULL
"3066","296","5531","Chevrolet Metro Хэтчбек 3 дв.",NULL,NULL
"3067","297","329","Chevrolet Monte Carlo VI",NULL,NULL
"3068","300","331","Chevrolet Niva I Рестайлинг",NULL,NULL
"3069","301","5532","Chevrolet Nubira Седан",NULL,NULL
"3070","301","5532","Chevrolet Nubira Универсал 5 дв.",NULL,NULL
"3071","302","334","Chevrolet Omega B",NULL,NULL
"3072","306","5533","Chevrolet S-10 Pickup Пикап Одинарная кабина",NULL,NULL
"3073","306","5533","Chevrolet S-10 Pickup Пикап Полуторная кабина",NULL,NULL
"3074","306","5533","Chevrolet S-10 Pickup Пикап Двойная кабина",NULL,NULL
"3075","308","5534","Chevrolet Sonic Седан",NULL,NULL
"3076","308","5534","Chevrolet Sonic Хэтчбек 5 дв.",NULL,NULL
"3077","309","338","Chevrolet Spark III",NULL,NULL
"3078","312","340","Chevrolet Suburban XII",NULL,NULL
"3079","313","345","Chevrolet Tahoe IV",NULL,NULL
"3080","315","349","Chevrolet Tracker II (Trax)",NULL,NULL
"3081","316","351","Chevrolet TrailBlazer II",NULL,NULL
"3084","319","354","Chrysler 300C II",NULL,NULL
"3085","323","356","Chrysler Concorde II",NULL,NULL
"3086","324","5537","Chrysler Crossfire Кабриолет",NULL,NULL
"3087","324","5537","Chrysler Crossfire Купе",NULL,NULL
"3088","326","359","Chrysler Fifth Avenue II",NULL,NULL
"3089","328","361","Chrysler Intrepid II",NULL,NULL
"3090","329","5538","Chrysler Le Baron Кабриолет",NULL,NULL
"3091","329","5538","Chrysler Le Baron Купе",NULL,NULL
"3092","329","5538","Chrysler Le Baron Седан",NULL,NULL
"3093","330","364","Chrysler LHS II",NULL,NULL
"3094","332","366","Chrysler Neon II",NULL,NULL
"3095","333","368","Chrysler NEW Yorker XIII",NULL,NULL
"3096","336","5539","Chrysler PT Cruiser Кабриолет",NULL,NULL
"3097","336","5539","Chrysler PT Cruiser Универсал 5 дв.",NULL,NULL
"3098","338","371","Chrysler Sebring III Кабриолет",NULL,NULL
"3099","338","371","Chrysler Sebring III Седан",NULL,NULL
"3100","339","5540","Chrysler Stratus Кабриолет",NULL,NULL
"3101","339","5540","Chrysler Stratus Седан",NULL,NULL
"3102","341","375","Chrysler Town & Country V",NULL,NULL
"3103","342","5541","Chrysler Viper Купе",NULL,NULL
"3104","342","5541","Chrysler Viper Кабриолет",NULL,NULL
"3105","344","380","Chrysler Voyager V Рестайлинг",NULL,NULL
"3106","346","5542","Citroen AMI Седан",NULL,NULL
"3107","346","5542","Citroen AMI Универсал 5 дв.",NULL,NULL
"3108","347","5543","Citroen Ax Хэтчбек 3 дв.",NULL,NULL
"3109","347","5543","Citroen Ax Хэтчбек 5 дв.",NULL,NULL
"3110","348","388","Citroen Berlingo II",NULL,NULL
"3111","349","5544","Citroen BX Универсал 5 дв.",NULL,NULL
"3112","349","5544","Citroen BX Хэтчбек 5 дв.",NULL,NULL
"3115","354","392","Citroen C3 II Рестайлинг",NULL,NULL
"3116","355","395","Citroen C3 Picasso I Рестайлинг",NULL,NULL
"3117","358","397","Citroen C4 II Седан",NULL,NULL
"3118","358","397","Citroen C4 II Хэтчбек 5 дв.",NULL,NULL
"3119","359","399","Citroen C4 Picasso II",NULL,NULL
"3120","360","401","Citroen C5 II Седан",NULL,NULL
"3121","360","401","Citroen C5 II Универсал 5 дв.",NULL,NULL
"3122","362","403","Citroen C8 II",NULL,NULL
"3123","363","405","Citroen CX II Хэтчбек 5 дв.",NULL,NULL
"3124","363","405","Citroen CX II Универсал 5 дв.",NULL,NULL
"3125","364","5545","Citroen DS3 Кабриолет",NULL,NULL
"3126","364","5545","Citroen DS3 Хэтчбек 3 дв.",NULL,NULL
"3127","369","5546","Citroen GS Хэтчбек 5 дв.",NULL,NULL
"3128","369","5546","Citroen GS Универсал 5 дв.",NULL,NULL
"3129","371","5547","Citroen Saxo Хэтчбек 5 дв.",NULL,NULL
"3130","371","5547","Citroen Saxo Хэтчбек 3 дв.",NULL,NULL
"3131","373","410","Citroen Xantia II Универсал 5 дв.",NULL,NULL
"3132","373","410","Citroen Xantia II Лифтбек",NULL,NULL
"3133","374","412","Citroen XM II Хэтчбек 5 дв.",NULL,NULL
"3134","374","412","Citroen XM II Универсал 5 дв.",NULL,NULL
"3135","375","5548","Citroen Xsara Хэтчбек 3 дв.",NULL,NULL
"3136","375","5548","Citroen Xsara Хэтчбек 5 дв.",NULL,NULL
"3137","375","5548","Citroen Xsara Универсал 5 дв.",NULL,NULL
"3138","377","5549","Citroen ZX Универсал 5 дв.",NULL,NULL
"3139","377","5549","Citroen ZX Хэтчбек 5 дв.",NULL,NULL
"3140","377","5549","Citroen ZX Хэтчбек 3 дв.",NULL,NULL
"3141","380","5550","Dacia 1300 Седан",NULL,NULL
"3142","380","5550","Dacia 1300 Универсал 5 дв.",NULL,NULL
"3143","381","5551","Dacia 1310 Хэтчбек 5 дв.",NULL,NULL
"3144","381","5551","Dacia 1310 Универсал 5 дв.",NULL,NULL
"3145","381","5551","Dacia 1310 Седан",NULL,NULL
"3146","384","418","Dacia Duster I Рестайлинг",NULL,NULL
"3147","386","420","Dacia Logan II Универсал 5 дв.",NULL,NULL
"3148","386","420","Dacia Logan II Седан",NULL,NULL
"3149","388","422","Dacia Sandero II",NULL,NULL
"3150","395","424","Daewoo Damas II",NULL,NULL
"3151","399","426","Daewoo Gentra II",NULL,NULL
"3152","400","5552","Daewoo Kalos Седан",NULL,NULL
"3153","400","5552","Daewoo Kalos Хэтчбек 5 дв.",NULL,NULL
"3154","401","5553","Daewoo Korando Внедорожник 3 дв.",NULL,NULL
"3155","401","5553","Daewoo Korando Внедорожник открытый",NULL,NULL
"3156","402","5554","Daewoo Lacetti Седан",NULL,NULL
"3157","402","5554","Daewoo Lacetti Хэтчбек 5 дв.",NULL,NULL
"3158","403","5555","Daewoo Lanos (Sens) Седан",NULL,NULL
"3159","403","5555","Daewoo Lanos (Sens) Хэтчбек 5 дв.",NULL,NULL
"3160","403","5555","Daewoo Lanos (Sens) Хэтчбек 3 дв.",NULL,NULL
"3161","403","5555","Daewoo Lanos (Sens) Кабриолет",NULL,NULL
"3162","407","432","Daewoo Matiz I Рестайлинг",NULL,NULL
"3163","409","434","Daewoo Nexia I Рестайлинг",NULL,NULL
"3164","410","436","Daewoo Nubira III Седан",NULL,NULL
"3165","410","436","Daewoo Nubira III Универсал 5 дв.",NULL,NULL
"3166","412","5556","Daewoo Racer Седан",NULL,NULL
"3167","412","5556","Daewoo Racer Хэтчбек 5 дв.",NULL,NULL
"3168","418","5557","DAF 46 Седан 2 дв.",NULL,NULL
"3170","419","5558","DAF 66 Купе",NULL,NULL
"3171","419","5558","DAF 66 Седан",NULL,NULL
"3173","420","442","Daihatsu Altis III (SXV40)",NULL,NULL
"3174","421","445","Daihatsu Applause II",NULL,NULL
"3175","426","447","Daihatsu Charade IV Седан",NULL,NULL
"3176","426","447","Daihatsu Charade IV Хэтчбек 5 дв.",NULL,NULL
"3177","426","447","Daihatsu Charade IV Хэтчбек 3 дв.",NULL,NULL
"3178","430","453","Daihatsu Cuore VII (L275)",NULL,NULL
