"id","car_brand_id","name","created_at","updated_at"
"780","76","Integra",NULL,NULL
"781","76","Integra SJ",NULL,NULL
"782","76","Jazz",NULL,NULL
"783","76","Legend",NULL,NULL
"784","76","Life",NULL,NULL
"785","76","Logo",NULL,NULL
"786","76","MDX",NULL,NULL
"787","76","Mobilio",NULL,NULL
"788","76","NSX",NULL,NULL
"789","76","Odyssey (North America)",NULL,NULL
"790","76","Odyssey",NULL,NULL
"791","76","Orthia",NULL,NULL
"792","76","Partner",NULL,NULL
"793","76","Passport",NULL,NULL
"794","76","Pilot",NULL,NULL
"795","76","Prelude",NULL,NULL
"796","76","Quint",NULL,NULL
"797","76","Rafaga",NULL,NULL
"798","76","Ridgeline",NULL,NULL
"799","76","S-MX",NULL,NULL
"800","76","S2000",NULL,NULL
"801","76","Saber",NULL,NULL
"802","76","Shuttle",NULL,NULL
"803","76","Stepwgn",NULL,NULL
"804","76","Stream",NULL,NULL
"805","76","That'S",NULL,NULL
"806","76","Today",NULL,NULL
"807","76","Torneo",NULL,NULL
"808","76","Vamos",NULL,NULL
"809","76","Vigor",NULL,NULL
"810","76","Z",NULL,NULL
"811","76","Zest",NULL,NULL
"812","77","Antelope",NULL,NULL
"813","77","Landscape",NULL,NULL
"814","77","Plutus",NULL,NULL
"815","78","H1",NULL,NULL
"816","78","H2",NULL,NULL
"817","78","H3",NULL,NULL
"818","79","Accent",NULL,NULL
"819","79","Atos",NULL,NULL
"820","79","Avante",NULL,NULL
"821","79","Centennial",NULL,NULL
"822","79","Coupe",NULL,NULL
"823","79","Dynasty",NULL,NULL
"824","79","Elantra",NULL,NULL
"825","79","Equus",NULL,NULL
"826","79","Excel",NULL,NULL
"827","79","Galloper",NULL,NULL
"828","79","Genesis",NULL,NULL
"829","79","Genesis Coupe",NULL,NULL
"830","79","Getz",NULL,NULL
"831","79","Grandeur",NULL,NULL
"832","79","i10",NULL,NULL
"833","79","i20",NULL,NULL
"834","79","i30",NULL,NULL
"835","79","i40",NULL,NULL
"836","79","ix20",NULL,NULL
"837","79","ix35",NULL,NULL
"838","79","ix55",NULL,NULL
"839","79","Lantra",NULL,NULL
"840","79","Lavita",NULL,NULL
"841","79","Marcia",NULL,NULL
"842","79","Matrix",NULL,NULL
"843","79","Maxcruz",NULL,NULL
"844","79","Pony",NULL,NULL
"845","79","Santa Fe",NULL,NULL
"846","79","Santamo",NULL,NULL
"847","79","Scoupe",NULL,NULL
"848","79","Solaris",NULL,NULL
"849","79","Sonata",NULL,NULL
"850","79","Starex (H-1)",NULL,NULL
"851","79","Stellar",NULL,NULL
"852","79","Terracan",NULL,NULL
"853","79","Tiburon",NULL,NULL
"854","79","Trajet",NULL,NULL
"855","79","Tucson",NULL,NULL
"856","79","Tuscani",NULL,NULL
"857","79","Veloster",NULL,NULL
"858","79","Veracruz",NULL,NULL
"859","79","Verna",NULL,NULL
"860","79","XG",NULL,NULL
"861","80","EX",NULL,NULL
"862","80","FX",NULL,NULL
"863","80","G",NULL,NULL
"864","80","I",NULL,NULL
"865","80","J",NULL,NULL
"866","80","JX",NULL,NULL
"867","80","M",NULL,NULL
"868","80","Q",NULL,NULL
"869","80","Q50",NULL,NULL
"870","80","Q60",NULL,NULL
"871","80","QX",NULL,NULL
"872","80","QX50",NULL,NULL
"873","80","QX60",NULL,NULL
"874","80","QX70",NULL,NULL
"875","80","QX80",NULL,NULL
"876","81","Elba",NULL,NULL
"877","81","Mille",NULL,NULL
"878","81","Mini",NULL,NULL
"879","82","S1",NULL,NULL
"880","83","Paykan",NULL,NULL
"881","83","Samand",NULL,NULL
"882","83","Soren",NULL,NULL
"883","84","Commendatore 112i",NULL,NULL
"884","84","Imperator 108i",NULL,NULL
"885","84","Spyder",NULL,NULL
"886","85","Amigo",NULL,NULL
"887","85","Ascender",NULL,NULL
"888","85","Aska",NULL,NULL
"889","85","Axiom",NULL,NULL
"890","85","Bighorn",NULL,NULL
"891","85","D-Max",NULL,NULL
"892","85","Gemini",NULL,NULL
"893","85","Impulse",NULL,NULL
"894","85","KB",NULL,NULL
"895","85","Mu",NULL,NULL
"896","85","MU-7",NULL,NULL
"897","85","Piazza",NULL,NULL
"898","85","Rodeo",NULL,NULL
"899","85","Stylus",NULL,NULL
"900","85","TF (Pickup)",NULL,NULL
"901","85","Trooper",NULL,NULL
"902","85","VehiCross",NULL,NULL
"903","85","Wizard",NULL,NULL
"904","86","Massif",NULL,NULL
"905","87","J2 (Yueyue)",NULL,NULL
"906","87","J3 (Tongyue,Tojoy)",NULL,NULL
"907","87","J5 (Heyue)",NULL,NULL
"908","87","J6 (Heyue RS)",NULL,NULL
"909","87","J7 (Binyue)",NULL,NULL
"910","87","Refine",NULL,NULL
"911","87","S1 (Rein)",NULL,NULL
"912","87","S5 (Eagle)",NULL,NULL
"913","88","E-type 2+2",NULL,NULL
"914","88","E-type",NULL,NULL
"915","88","F-Type",NULL,NULL
"916","88","S-Type",NULL,NULL
"917","88","X-Type",NULL,NULL
"918","88","XF",NULL,NULL
"919","88","XJ",NULL,NULL
"920","88","XJ220",NULL,NULL
"921","88","XJS",NULL,NULL
"922","88","XK",NULL,NULL
"923","89","Cherokee",NULL,NULL
"924","89","CJ",NULL,NULL
"925","89","Commander",NULL,NULL
"926","89","Compass",NULL,NULL
"927","89","Grand Cherokee",NULL,NULL
"928","89","Grand Wagoneer",NULL,NULL
"929","89","Liberty (North America)",NULL,NULL
"930","89","Liberty (Patriot)",NULL,NULL
"931","89","Wrangler",NULL,NULL
"932","90","S-V8",NULL,NULL
"933","91","Baodian",NULL,NULL
"934","92","Avella",NULL,NULL
"935","92","Cadenza",NULL,NULL
"936","92","Capital",NULL,NULL
"937","92","Carens",NULL,NULL
"938","92","Carnival",NULL,NULL
"939","92","Cee'd",NULL,NULL
"940","92","Cerato",NULL,NULL
"941","92","Clarus",NULL,NULL
"942","92","Concord",NULL,NULL
"943","92","Elan",NULL,NULL
"944","92","Enterprise",NULL,NULL
"945","92","Joice",NULL,NULL
"946","92","Magentis",NULL,NULL
"947","92","Mohave (Borrego)",NULL,NULL
"948","92","Opirus",NULL,NULL
"949","92","Optima",NULL,NULL
"950","92","Picanto",NULL,NULL
"951","92","Potentia",NULL,NULL
"952","92","Pride",NULL,NULL
"953","92","Quoris",NULL,NULL
"954","92","Ray",NULL,NULL
"955","92","Retona",NULL,NULL
"956","92","Rio",NULL,NULL
"957","92","Sedona",NULL,NULL
"958","92","Sephia",NULL,NULL
"959","92","Shuma",NULL,NULL
"960","92","Sorento",NULL,NULL
"961","92","Soul",NULL,NULL
"962","92","Spectra",NULL,NULL
"963","92","Sportage",NULL,NULL
"964","92","Venga",NULL,NULL
"965","92","Visto",NULL,NULL
"966","92","X-Trek",NULL,NULL
"967","93","Agera",NULL,NULL
"968","93","CC8S",NULL,NULL
"969","93","CCR",NULL,NULL
"970","93","CCX",NULL,NULL
"971","93","One:1",NULL,NULL
"972","94","X-Bow",NULL,NULL
"973","95","Aventador",NULL,NULL
"974","95","Countach",NULL,NULL
"975","95","Diablo",NULL,NULL
"976","95","Espada",NULL,NULL
"977","95","Gallardo",NULL,NULL
"978","95","Huracán",NULL,NULL
"979","95","Jalpa",NULL,NULL
"980","95","Jarama",NULL,NULL
"981","95","LM001",NULL,NULL
"982","95","LM002",NULL,NULL
"983","95","Murcielago",NULL,NULL
"984","95","Reventon",NULL,NULL
"985","95","Urraco",NULL,NULL
"986","95","Veneno",NULL,NULL
"987","96","A 112",NULL,NULL
"988","96","Beta",NULL,NULL
"989","96","Dedra",NULL,NULL
"990","96","Delta",NULL,NULL
"991","96","Fulvia",NULL,NULL
"992","96","Gamma",NULL,NULL
"993","96","Hyena",NULL,NULL
"994","96","Kappa",NULL,NULL
"995","96","Lybra",NULL,NULL
"996","96","Monte Carlo",NULL,NULL
"997","96","Musa",NULL,NULL
"998","96","Phedra",NULL,NULL
"999","96","Prisma",NULL,NULL
"1000","96","Thema",NULL,NULL
"1001","96","Thesis",NULL,NULL
"1002","96","Trevi",NULL,NULL
"1003","96","Y10",NULL,NULL
"1004","96","Ypsilon",NULL,NULL
"1005","96","Zeta",NULL,NULL
"1006","97","Defender",NULL,NULL
"1007","97","Discovery",NULL,NULL
"1008","97","Freelander",NULL,NULL
"1009","97","Range Rover Evoque",NULL,NULL
"1010","97","Range Rover",NULL,NULL
"1011","97","Range Rover Sport",NULL,NULL
"1012","97","Series I",NULL,NULL
"1013","97","Series II",NULL,NULL
"1014","97","Series III",NULL,NULL
"1015","98","Fashion (CV9)",NULL,NULL
"1016","98","Forward",NULL,NULL
"1017","98","X5",NULL,NULL
"1018","98","X6",NULL,NULL
"1019","99","CT",NULL,NULL
"1020","99","ES",NULL,NULL
"1021","99","GS",NULL,NULL
"1022","99","GX",NULL,NULL
"1023","99","HS",NULL,NULL
"1024","99","IS",NULL,NULL
"1025","99","LFA",NULL,NULL
"1026","99","LS",NULL,NULL
"1027","99","LX",NULL,NULL
"1028","99","RC",NULL,NULL
"1029","99","RX",NULL,NULL
"1030","99","SC",NULL,NULL
"1031","100","Leopard",NULL,NULL
"1032","101","Breez (520)",NULL,NULL
"1033","101","Cebrium (720)",NULL,NULL
"1036","101","X60",NULL,NULL
"1037","102","Aviator",NULL,NULL
"1038","102","Continental",NULL,NULL
"1039","102","LS",NULL,NULL
"1040","102","Mark LT",NULL,NULL
"1041","102","Mark VII",NULL,NULL
"1042","102","Mark VIII",NULL,NULL
"1043","102","MKC",NULL,NULL
"1044","102","MKS",NULL,NULL
"1045","102","MKT",NULL,NULL
"1046","102","MKX",NULL,NULL
"1047","102","MKZ",NULL,NULL
"1048","102","Navigator",NULL,NULL
"1049","102","Town Car",NULL,NULL
"1050","103","340R",NULL,NULL
"1051","103","Eclat",NULL,NULL
"1052","103","Elan",NULL,NULL
"1053","103","Elise",NULL,NULL
"1054","103","Elite",NULL,NULL
"1055","103","Esprit",NULL,NULL
"1056","103","Europa",NULL,NULL
"1057","103","Europa S",NULL,NULL
"1058","103","Evora",NULL,NULL
"1059","103","Excel",NULL,NULL
"1060","103","Exige",NULL,NULL
"1061","104","TX",NULL,NULL
"1062","105","Luxgen5",NULL,NULL
"1063","105","Luxgen7 MPV",NULL,NULL
"1064","105","Luxgen7 SUV",NULL,NULL
"1065","105","U6 Turbo",NULL,NULL
"1066","105","U7 Turbo",NULL,NULL
"1067","106","Armada",NULL,NULL
"1068","106","Bolero",NULL,NULL
"1069","106","CJ-3",NULL,NULL
"1070","106","CL",NULL,NULL
"1071","106","Commander",NULL,NULL
"1072","106","Marshal",NULL,NULL
"1073","106","MM",NULL,NULL
"1074","106","NC 640 DP",NULL,NULL
"1075","106","Scorpio",NULL,NULL
"1076","106","Verito",NULL,NULL
"1077","106","Voyager",NULL,NULL
"1078","106","Xylo",NULL,NULL
"1079","107","GTS",NULL,NULL
"1080","107","LM 400",NULL,NULL
"1081","107","LM 500",NULL,NULL
"1082","107","Mantis",NULL,NULL
"1083","107","Marcasite",NULL,NULL
"1084","108","5EXi",NULL,NULL
"1085","108","Sportster",NULL,NULL
"1086","109","B1",NULL,NULL
"1087","109","B2",NULL,NULL
"1088","110","1000",NULL,NULL
"1089","110","800",NULL,NULL
"1090","110","Alto",NULL,NULL
"1091","110","Baleno",NULL,NULL
"1092","110","Esteem",NULL,NULL
"1093","110","Gypsy",NULL,NULL
"1094","110","Omni",NULL,NULL
"1095","110","Versa",NULL,NULL
"1096","110","Wagon R",NULL,NULL
"1097","110","Zen",NULL,NULL
"1098","111","228",NULL,NULL
"1099","111","3200 GT",NULL,NULL
"1100","111","420",NULL,NULL
"1101","111","4200 GT",NULL,NULL
"1102","111","Barchetta Stradale",NULL,NULL
"1103","111","Biturbo",NULL,NULL
"1104","111","Bora",NULL,NULL
"1105","111","Chubasco",NULL,NULL
"1106","111","Ghibli",NULL,NULL
"1107","111","GranTurismo",NULL,NULL
"1108","111","Indy",NULL,NULL
"1109","111","Karif",NULL,NULL
"1110","111","Khamsin",NULL,NULL
"1111","111","Kyalami",NULL,NULL
"1112","111","MC12",NULL,NULL
"1113","111","Merak",NULL,NULL
"1114","111","Mexico",NULL,NULL
"1115","111","Quattroporte",NULL,NULL
"1116","111","Royale",NULL,NULL
"1117","111","Shamal",NULL,NULL
"1118","112","57",NULL,NULL
"1119","112","62",NULL,NULL
"1120","113","1000",NULL,NULL
"1121","113","121",NULL,NULL
"1122","113","1300",NULL,NULL
"1123","113","2",NULL,NULL
"1124","113","3",NULL,NULL
"1125","113","323",NULL,NULL
"1126","113","5",NULL,NULL
"1127","113","6",NULL,NULL
"1128","113","616",NULL,NULL
"1129","113","626",NULL,NULL
"1130","113","818",NULL,NULL
"1131","113","929",NULL,NULL
"1132","113","Atenza",NULL,NULL
"1133","113","Axela",NULL,NULL
"1134","113","AZ-1",NULL,NULL
"1135","113","AZ-Offroad",NULL,NULL
"1136","113","AZ-Wagon",NULL,NULL
"1137","113","B-series",NULL,NULL
"1138","113","Biante",NULL,NULL
"1139","113","Bongo Friendee",NULL,NULL
"1140","113","Bongo",NULL,NULL
"1141","113","BT-50",NULL,NULL
"1142","113","Capella",NULL,NULL
"1143","113","Carol",NULL,NULL
"1144","113","Cronos",NULL,NULL
"1145","113","CX-5",NULL,NULL
"1146","113","CX-7",NULL,NULL
"1147","113","CX-9",NULL,NULL
"1148","113","Demio",NULL,NULL
"1149","113","Efini MS-6",NULL,NULL
"1150","113","Efini MS-8",NULL,NULL
"1151","113","Efini MS-9",NULL,NULL
"1152","113","Eunos 300",NULL,NULL
"1153","113","Eunos 500",NULL,NULL
"1154","113","Eunos 800",NULL,NULL
"1155","113","Eunos Cosmo",NULL,NULL
"1156","113","Familia",NULL,NULL
"1157","113","Lantis",NULL,NULL
"1158","113","Laputa",NULL,NULL
"1159","113","Luce",NULL,NULL
"1160","113","Millenia",NULL,NULL
"1161","113","MPV",NULL,NULL
"1162","113","MX-3",NULL,NULL
"1163","113","MX-5",NULL,NULL
"1164","113","MX-6",NULL,NULL
"1165","113","Navajo",NULL,NULL
"1166","113","Persona",NULL,NULL
"1167","113","Premacy",NULL,NULL
"1168","113","Proceed Levante",NULL,NULL
"1169","113","Proceed Marvie",NULL,NULL
"1170","113","Protege",NULL,NULL
"1171","113","Revue",NULL,NULL
"1172","113","Roadster",NULL,NULL
"1173","113","RX-7",NULL,NULL
"1174","113","RX-8",NULL,NULL
"1175","113","Scrum",NULL,NULL
"1176","113","Sentia",NULL,NULL
"1177","113","Spiano",NULL,NULL
"1178","113","Tribute",NULL,NULL
"1179","113","Verisa",NULL,NULL
"1180","114","F1",NULL,NULL
"1181","114","MP4-12C",NULL,NULL
"1182","114","P1",NULL,NULL
"1183","115","Club",NULL,NULL
"1184","115","Monte Carlo",NULL,NULL
"1185","115","Track",NULL,NULL
"1186","116","190 (W201)",NULL,NULL
"1187","116","A-klasse",NULL,NULL
"1188","116","B-klasse",NULL,NULL
"1189","116","C-klasse",NULL,NULL
"1190","116","Citan",NULL,NULL
"1191","116","CL-klasse",NULL,NULL
"1192","116","CLA-klasse",NULL,NULL
"1193","116","CLC-klasse",NULL,NULL
"1194","116","CLK-klasse",NULL,NULL
"1195","116","CLS-klasse",NULL,NULL
"1196","116","E-klasse",NULL,NULL
"1197","116","G-klasse",NULL,NULL
"1198","116","GL-klasse",NULL,NULL
"1199","116","GLA-klasse",NULL,NULL
"1200","116","GLK-klasse",NULL,NULL
"1201","116","M-klasse",NULL,NULL
"1202","116","R-klasse",NULL,NULL
"1203","116","S-klasse",NULL,NULL
"1204","116","SL-klasse",NULL,NULL
"1205","116","SLK-klasse",NULL,NULL
"1206","116","SLR McLaren",NULL,NULL
"1207","116","SLS AMG",NULL,NULL
"1208","116","V-classe",NULL,NULL
"1209","116","Vaneo",NULL,NULL
"1210","116","Viano",NULL,NULL
"1211","116","W114",NULL,NULL
"1212","116","W115",NULL,NULL
"1213","116","W123",NULL,NULL
"1214","116","W124",NULL,NULL
"1215","117","Capri",NULL,NULL
"1216","117","Cougar",NULL,NULL
"1217","117","Grand Marquis",NULL,NULL
"1218","117","Marauder",NULL,NULL
"1219","117","Mariner",NULL,NULL
"1220","117","Marquis",NULL,NULL
"1221","117","Milan",NULL,NULL
"1222","117","Montego",NULL,NULL
"1223","117","Monterey",NULL,NULL
"1224","117","Mountaineer",NULL,NULL
"1225","117","Mystique",NULL,NULL
"1226","117","Sable",NULL,NULL
"1227","117","Topaz",NULL,NULL
"1228","117","Tracer",NULL,NULL
"1229","117","Villager",NULL,NULL
"1230","118","Metrocab I",NULL,NULL
"1231","118","Metrocab II (TTT)",NULL,NULL
"1232","119","3",NULL,NULL
"1233","119","350",NULL,NULL
"1234","119","5",NULL,NULL
"1235","119","550",NULL,NULL
"1236","119","6",NULL,NULL
"1237","119","F",NULL,NULL
"1238","119","Maestro",NULL,NULL
"1239","119","Metro",NULL,NULL
"1240","119","MGB",NULL,NULL
"1241","119","Midget",NULL,NULL
"1242","119","Montego",NULL,NULL
"1243","119","RV8",NULL,NULL
"1244","119","TF",NULL,NULL
"1245","119","Xpower SV",NULL,NULL
"1246","119","ZR",NULL,NULL
"1247","119","ZS",NULL,NULL
"1248","119","ZT",NULL,NULL
"1249","120","F8C",NULL,NULL
"1250","120","M.Go",NULL,NULL
"1251","120","M8",NULL,NULL
"1252","120","MC",NULL,NULL
"1253","120","Virgo",NULL,NULL
"1254","121","TF 1800",NULL,NULL
"1255","122","Cabrio",NULL,NULL
"1256","122","Clubman",NULL,NULL
"1257","122","Clubvan",NULL,NULL
"1258","122","Countryman",NULL,NULL
"1259","122","Coupe",NULL,NULL
"1260","122","Hatch",NULL,NULL
"1261","122","Paceman",NULL,NULL
"1262","122","Roadster",NULL,NULL
"1263","123","3000 GT",NULL,NULL
"1264","123","Airtrek",NULL,NULL
"1265","123","Aspire",NULL,NULL
"1266","123","ASX",NULL,NULL
"1267","123","Carisma",NULL,NULL
"1268","123","Celeste",NULL,NULL
"1269","123","Challenger",NULL,NULL
"1270","123","Chariot",NULL,NULL
"1271","123","Colt",NULL,NULL
"1272","123","Cordia",NULL,NULL
"1273","123","Debonair",NULL,NULL
"1274","123","Delica",NULL,NULL
"1275","123","Diamante",NULL,NULL
"1276","123","Dingo",NULL,NULL
"1277","123","Dion",NULL,NULL
"1278","123","Eclipse",NULL,NULL
"1279","123","eK",NULL,NULL
"1280","123","Emeraude",NULL,NULL
"1281","123","Endeavor",NULL,NULL
"1282","123","Eterna",NULL,NULL
"1283","123","FTO",NULL,NULL
"1284","123","Galant",NULL,NULL
"1285","123","Grandis",NULL,NULL
"1286","123","GTO",NULL,NULL
"1287","123","i",NULL,NULL
"1288","123","i-MiEV",NULL,NULL
"1289","123","Jeep",NULL,NULL
"1290","123","L200",NULL,NULL
"1291","123","Lancer Cargo",NULL,NULL
"1292","123","Lancer Evolution",NULL,NULL
"1293","123","Lancer",NULL,NULL
"1294","123","Legnum",NULL,NULL
"1295","123","Libero",NULL,NULL
"1296","123","Minica",NULL,NULL
"1297","123","Mirage",NULL,NULL
"1298","123","Montero",NULL,NULL
"1299","123","Montero Sport",NULL,NULL
"1300","123","Outlander",NULL,NULL
"1301","123","Pajero",NULL,NULL
"1302","123","Pajero iO",NULL,NULL
"1303","123","Pajero Junior",NULL,NULL
"1304","123","Pajero Mini",NULL,NULL
"1305","123","Pajero Pinin",NULL,NULL
"1306","123","Pajero Sport",NULL,NULL
"1307","123","Pistachio",NULL,NULL
"1308","123","Proudia",NULL,NULL
"1309","123","Raider",NULL,NULL
"1310","123","RVR",NULL,NULL
"1311","123","Sapporo",NULL,NULL
"1312","123","Sigma",NULL,NULL
"1313","123","Space Gear",NULL,NULL
"1314","123","Space Runner",NULL,NULL
"1315","123","Space Star",NULL,NULL
"1316","123","Space Wagon",NULL,NULL
"1317","123","Starion",NULL,NULL
"1318","123","Toppo",NULL,NULL
"1319","123","Town Box",NULL,NULL
"1320","123","Tredia",NULL,NULL
"1321","124","Galue 204",NULL,NULL
"1322","124","Galue",NULL,NULL
"1323","124","Himiko",NULL,NULL
"1324","124","Le-Seyde",NULL,NULL
"1325","124","Like",NULL,NULL
"1326","124","Micro Car K-2",NULL,NULL
"1327","124","Micro Car MC-1",NULL,NULL
"1328","124","Nouera",NULL,NULL
"1329","124","Orochi",NULL,NULL
"1330","124","Ray",NULL,NULL
"1331","124","Ryoga",NULL,NULL
"1332","124","Viewt",NULL,NULL
"1333","124","Yuga",NULL,NULL
"1334","124","Zero 1",NULL,NULL
"1335","125","3 Wheeler",NULL,NULL
"1336","125","4 Seater",NULL,NULL
"1337","125","4/4",NULL,NULL
"1338","125","Aero 8",NULL,NULL
"1339","125","Aero Coupe",NULL,NULL
"1340","125","Aero SuperSports",NULL,NULL
"1341","125","AeroMax",NULL,NULL
"1342","125","Plus 4",NULL,NULL
"1343","125","Plus 8",NULL,NULL
"1344","125","Roadster",NULL,NULL
"1345","126","Marina",NULL,NULL
"1346","127","100NX",NULL,NULL
"1347","127","180SX",NULL,NULL
"1348","127","200SX",NULL,NULL
"1349","127","240SX",NULL,NULL
"1350","127","280ZX",NULL,NULL
"1351","127","300ZX",NULL,NULL
"1352","127","350Z",NULL,NULL
"1353","127","370Z",NULL,NULL
"1354","127","AD",NULL,NULL
"1355","127","Almera Classic",NULL,NULL
"1356","127","Almera",NULL,NULL
"1357","127","Almera Tino",NULL,NULL
"1358","127","Altima",NULL,NULL
"1359","127","Armada",NULL,NULL
"1360","127","Avenir",NULL,NULL
"1361","127","Bassara",NULL,NULL
"1362","127","BE-1",NULL,NULL
"1363","127","Bluebird Sylphy",NULL,NULL
"1364","127","Bluebird",NULL,NULL
"1365","127","Cedric",NULL,NULL
"1366","127","Cefiro",NULL,NULL
"1367","127","Cherry",NULL,NULL
"1368","127","Cima",NULL,NULL
"1369","127","Clipper",NULL,NULL
"1370","127","Crew",NULL,NULL
"1371","127","Cube",NULL,NULL
"1372","127","Datsun",NULL,NULL
"1373","127","Dualis",NULL,NULL
"1374","127","Elgrand",NULL,NULL
"1375","127","Expert",NULL,NULL
"1376","127","Fairlady Z",NULL,NULL
"1377","127","Figaro",NULL,NULL
"1378","127","Fuga",NULL,NULL
"1379","127","Gloria",NULL,NULL
"1380","127","GT-R",NULL,NULL
"1381","127","Juke",NULL,NULL
"1382","127","Lafesta",NULL,NULL
"1383","127","Langley",NULL,NULL
"1384","127","Largo",NULL,NULL
"1385","127","Laurel",NULL,NULL
"1386","127","Leaf",NULL,NULL
"1387","127","Leopard",NULL,NULL
"1388","127","Liberty",NULL,NULL
"1389","127","Lucino",NULL,NULL
"1390","127","March",NULL,NULL
"1391","127","Maxima",NULL,NULL
"1392","127","Micra",NULL,NULL
"1393","127","Mistral",NULL,NULL
"1394","127","Moco",NULL,NULL
"1395","127","Murano",NULL,NULL
"1396","127","Navara (Frontier)",NULL,NULL
"1397","127","Note",NULL,NULL
"1398","127","NP 300",NULL,NULL
"1399","127","NV200",NULL,NULL
"1400","127","NX Coupe",NULL,NULL
"1401","127","Otti (Dayz)",NULL,NULL
"1402","127","Pao",NULL,NULL
"1403","127","Pathfinder",NULL,NULL
"1404","127","Patrol",NULL,NULL
"1405","127","Pino",NULL,NULL
"1406","128","M12 GTO",NULL,NULL
"1407","128","M600",NULL,NULL
"1408","129","Achieva",NULL,NULL
"1409","129","Alero",NULL,NULL
"1410","129","Aurora",NULL,NULL
"1411","129","Bravada",NULL,NULL
"1412","129","Cutlass",NULL,NULL
"1413","129","Cutlass Calais",NULL,NULL
"1414","129","Cutlass Ciera",NULL,NULL
"1415","129","Cutlass Supreme",NULL,NULL
"1416","129","Eighty-Eight",NULL,NULL
"1417","129","Intrigue",NULL,NULL
"1418","129","Ninety-Eight",NULL,NULL
"1419","129","Omega",NULL,NULL
"1420","129","Silhouette",NULL,NULL
"1421","130","Adam",NULL,NULL
"1422","130","Admiral",NULL,NULL
"1423","130","Agila",NULL,NULL
"1424","130","Ampera",NULL,NULL
"1425","130","Antara",NULL,NULL
"1426","130","Ascona",NULL,NULL
"1427","130","Astra",NULL,NULL
"1428","130","Calibra",NULL,NULL
"1429","130","Campo",NULL,NULL
"1430","130","Cascada",NULL,NULL
"1431","130","Combo",NULL,NULL
"1432","130","Commodore",NULL,NULL
"1433","130","Corsa",NULL,NULL
"1434","130","Diplomat",NULL,NULL
"1435","130","Frontera",NULL,NULL
"1436","130","GT",NULL,NULL
"1437","130","Insignia",NULL,NULL
"1438","130","Kadett",NULL,NULL
"1439","130","Manta",NULL,NULL
"1440","130","Meriva",NULL,NULL
"1441","130","Mokka",NULL,NULL
"1442","130","Monterey",NULL,NULL
"1443","130","Monza",NULL,NULL
"1444","130","Omega",NULL,NULL
"1445","130","Rekord",NULL,NULL
"1446","130","Senator",NULL,NULL
"1447","130","Signum",NULL,NULL
"1448","130","Sintra",NULL,NULL
"1449","130","Speedster",NULL,NULL
"1450","130","Tigra",NULL,NULL
"1451","130","Vectra",NULL,NULL
"1452","130","Vita",NULL,NULL
"1453","130","Zafira",NULL,NULL
"1454","131","2500 GT",NULL,NULL
"1455","132","Huayra",NULL,NULL
"1456","132","Zonda",NULL,NULL
"1457","133","Esperante",NULL,NULL
"1458","133","Roadster",NULL,NULL
"1459","134","Alza",NULL,NULL
"1460","134","Kancil",NULL,NULL
"1461","134","Kelisa",NULL,NULL
"1462","134","Kembara",NULL,NULL
"1463","134","Kenari",NULL,NULL
"1464","134","MyVi",NULL,NULL
"1465","134","Nautica",NULL,NULL
"1466","134","Viva",NULL,NULL
"1467","135","1007",NULL,NULL
"1468","135","104",NULL,NULL
"1469","135","106",NULL,NULL
"1470","135","107",NULL,NULL
"1471","135","2008",NULL,NULL
"1472","135","204",NULL,NULL
"1473","135","205",NULL,NULL
"1474","135","206",NULL,NULL
"1475","135","207",NULL,NULL
"1476","135","208",NULL,NULL
"1477","135","3008",NULL,NULL
"1478","135","301",NULL,NULL
"1479","135","304",NULL,NULL
"1480","135","305",NULL,NULL
"1481","135","306",NULL,NULL
"1482","135","307",NULL,NULL
"1483","135","308",NULL,NULL
"1484","135","309",NULL,NULL
"1485","135","4007",NULL,NULL
"1486","135","4008",NULL,NULL
"1487","135","405",NULL,NULL
"1488","135","406",NULL,NULL
"1489","135","407",NULL,NULL
"1490","135","408",NULL,NULL
"1491","135","5008",NULL,NULL
"1492","135","504",NULL,NULL
"1493","135","505",NULL,NULL
"1494","135","508",NULL,NULL
"1495","135","604",NULL,NULL
"1496","135","605",NULL,NULL
"1497","135","607",NULL,NULL
"1498","135","806",NULL,NULL
"1499","135","807",NULL,NULL
"1501","135","Partner",NULL,NULL
"1502","135","RCZ",NULL,NULL
"1503","136","Porter",NULL,NULL
"1504","137","Acclaim",NULL,NULL
"1505","137","Breeze",NULL,NULL
"1506","137","Caravelle",NULL,NULL
"1507","137","Laser",NULL,NULL
"1508","137","Neon",NULL,NULL
"1509","137","Prowler",NULL,NULL
"1510","137","Sundance",NULL,NULL
"1511","137","Turismo",NULL,NULL
"1512","137","Voyager",NULL,NULL
"1513","138","6000",NULL,NULL
"1514","138","Aztec",NULL,NULL
"1515","138","Bonneville",NULL,NULL
"1516","138","Fiero",NULL,NULL
"1517","138","Firebird",NULL,NULL
"1518","138","G4",NULL,NULL
"1519","138","G5",NULL,NULL
"1520","138","G6",NULL,NULL
"1521","138","G8",NULL,NULL
"1522","138","Grand AM",NULL,NULL
"1523","138","Grand Prix",NULL,NULL
"1524","138","GTO",NULL,NULL
"1525","138","LeMans",NULL,NULL
"1526","138","Montana",NULL,NULL
"1527","138","Parisienne",NULL,NULL
"1528","138","Phoenix",NULL,NULL
"1529","138","Solstice",NULL,NULL
"1530","138","Sunbird",NULL,NULL
"1531","138","Sunfire",NULL,NULL
"1532","138","Tempest",NULL,NULL
